id;fecha;dia;mes;anio;cuatrim;diasemana;esfinde
1;01/01/2018;1;1;2018;1;lunes;0
2;02/01/2018;2;1;2018;1;martes;0
3;03/01/2018;3;1;2018;1;miercoles;0
4;04/01/2018;4;1;2018;1;jueves;0
5;05/01/2018;5;1;2018;1;viernes;0
6;06/01/2018;6;1;2018;1;sabado;1
7;07/01/2018;7;1;2018;1;domingo;1
8;08/01/2018;8;1;2018;1;lunes;0
9;09/01/2018;9;1;2018;1;martes;0
10;10/01/2018;10;1;2018;1;miercoles;0
11;11/01/2018;11;1;2018;1;jueves;0
12;12/01/2018;12;1;2018;1;viernes;0
13;13/01/2018;13;1;2018;1;sabado;1
14;14/01/2018;14;1;2018;1;domingo;1
15;15/01/2018;15;1;2018;1;lunes;0
16;16/01/2018;16;1;2018;1;martes;0
17;17/01/2018;17;1;2018;1;miercoles;0
18;18/01/2018;18;1;2018;1;jueves;0
19;19/01/2018;19;1;2018;1;viernes;0
20;20/01/2018;20;1;2018;1;sabado;1
21;21/01/2018;21;1;2018;1;domingo;1
22;22/01/2018;22;1;2018;1;lunes;0
23;23/01/2018;23;1;2018;1;martes;0
24;24/01/2018;24;1;2018;1;miercoles;0
25;25/01/2018;25;1;2018;1;jueves;0
26;26/01/2018;26;1;2018;1;viernes;0
27;27/01/2018;27;1;2018;1;sabado;1
28;28/01/2018;28;1;2018;1;domingo;1
29;29/01/2018;29;1;2018;1;lunes;0
30;30/01/2018;30;1;2018;1;martes;0
31;31/01/2018;31;1;2018;1;miercoles;0
32;01/02/2018;1;2;2018;1;jueves;0
33;02/02/2018;2;2;2018;1;viernes;0
34;03/02/2018;3;2;2018;1;sabado;1
35;04/02/2018;4;2;2018;1;domingo;1
36;05/02/2018;5;2;2018;1;lunes;0
37;06/02/2018;6;2;2018;1;martes;0
38;07/02/2018;7;2;2018;1;miercoles;0
39;08/02/2018;8;2;2018;1;jueves;0
40;09/02/2018;9;2;2018;1;viernes;0
41;10/02/2018;10;2;2018;1;sabado;1
42;11/02/2018;11;2;2018;1;domingo;1
43;12/02/2018;12;2;2018;1;lunes;0
44;13/02/2018;13;2;2018;1;martes;0
45;14/02/2018;14;2;2018;1;miercoles;0
46;15/02/2018;15;2;2018;1;jueves;0
47;16/02/2018;16;2;2018;1;viernes;0
48;17/02/2018;17;2;2018;1;sabado;1
49;18/02/2018;18;2;2018;1;domingo;1
50;19/02/2018;19;2;2018;1;lunes;0
51;20/02/2018;20;2;2018;1;martes;0
52;21/02/2018;21;2;2018;1;miercoles;0
53;22/02/2018;22;2;2018;1;jueves;0
54;23/02/2018;23;2;2018;1;viernes;0
55;24/02/2018;24;2;2018;1;sabado;1
56;25/02/2018;25;2;2018;1;domingo;1
57;26/02/2018;26;2;2018;1;lunes;0
58;27/02/2018;27;2;2018;1;martes;0
59;28/02/2018;28;2;2018;1;miercoles;0
60;01/03/2018;1;3;2018;1;jueves;0
61;02/03/2018;2;3;2018;1;viernes;0
62;03/03/2018;3;3;2018;1;sabado;1
63;04/03/2018;4;3;2018;1;domingo;1
64;05/03/2018;5;3;2018;1;lunes;0
65;06/03/2018;6;3;2018;1;martes;0
66;07/03/2018;7;3;2018;1;miercoles;0
67;08/03/2018;8;3;2018;1;jueves;0
68;09/03/2018;9;3;2018;1;viernes;0
69;10/03/2018;10;3;2018;1;sabado;1
70;11/03/2018;11;3;2018;1;domingo;1
71;12/03/2018;12;3;2018;1;lunes;0
72;13/03/2018;13;3;2018;1;martes;0
73;14/03/2018;14;3;2018;1;miercoles;0
74;15/03/2018;15;3;2018;1;jueves;0
75;16/03/2018;16;3;2018;1;viernes;0
76;17/03/2018;17;3;2018;1;sabado;1
77;18/03/2018;18;3;2018;1;domingo;1
78;19/03/2018;19;3;2018;1;lunes;0
79;20/03/2018;20;3;2018;1;martes;0
80;21/03/2018;21;3;2018;1;miercoles;0
81;22/03/2018;22;3;2018;1;jueves;0
82;23/03/2018;23;3;2018;1;viernes;0
83;24/03/2018;24;3;2018;1;sabado;1
84;25/03/2018;25;3;2018;1;domingo;1
85;26/03/2018;26;3;2018;1;lunes;0
86;27/03/2018;27;3;2018;1;martes;0
87;28/03/2018;28;3;2018;1;miercoles;0
88;29/03/2018;29;3;2018;1;jueves;0
89;30/03/2018;30;3;2018;1;viernes;0
90;31/03/2018;31;3;2018;1;sabado;1
91;01/04/2018;1;4;2018;1;domingo;1
92;02/04/2018;2;4;2018;1;lunes;0
93;03/04/2018;3;4;2018;1;martes;0
94;04/04/2018;4;4;2018;1;miercoles;0
95;05/04/2018;5;4;2018;1;jueves;0
96;06/04/2018;6;4;2018;1;viernes;0
97;07/04/2018;7;4;2018;1;sabado;1
98;08/04/2018;8;4;2018;1;domingo;1
99;09/04/2018;9;4;2018;1;lunes;0
100;10/04/2018;10;4;2018;1;martes;0
101;11/04/2018;11;4;2018;1;miercoles;0
102;12/04/2018;12;4;2018;1;jueves;0
103;13/04/2018;13;4;2018;1;viernes;0
104;14/04/2018;14;4;2018;1;sabado;1
105;15/04/2018;15;4;2018;1;domingo;1
106;16/04/2018;16;4;2018;1;lunes;0
107;17/04/2018;17;4;2018;1;martes;0
108;18/04/2018;18;4;2018;1;miercoles;0
109;19/04/2018;19;4;2018;1;jueves;0
110;20/04/2018;20;4;2018;1;viernes;0
111;21/04/2018;21;4;2018;1;sabado;1
112;22/04/2018;22;4;2018;1;domingo;1
113;23/04/2018;23;4;2018;1;lunes;0
114;24/04/2018;24;4;2018;1;martes;0
115;25/04/2018;25;4;2018;1;miercoles;0
116;26/04/2018;26;4;2018;1;jueves;0
117;27/04/2018;27;4;2018;1;viernes;0
118;28/04/2018;28;4;2018;1;sabado;1
119;29/04/2018;29;4;2018;1;domingo;1
120;30/04/2018;30;4;2018;1;lunes;0
121;01/05/2018;1;5;2018;2;martes;0
122;02/05/2018;2;5;2018;2;miercoles;0
123;03/05/2018;3;5;2018;2;jueves;0
124;04/05/2018;4;5;2018;2;viernes;0
125;05/05/2018;5;5;2018;2;sabado;1
126;06/05/2018;6;5;2018;2;domingo;1
127;07/05/2018;7;5;2018;2;lunes;0
128;08/05/2018;8;5;2018;2;martes;0
129;09/05/2018;9;5;2018;2;miercoles;0
130;10/05/2018;10;5;2018;2;jueves;0
131;11/05/2018;11;5;2018;2;viernes;0
132;12/05/2018;12;5;2018;2;sabado;1
133;13/05/2018;13;5;2018;2;domingo;1
134;14/05/2018;14;5;2018;2;lunes;0
135;15/05/2018;15;5;2018;2;martes;0
136;16/05/2018;16;5;2018;2;miercoles;0
137;17/05/2018;17;5;2018;2;jueves;0
138;18/05/2018;18;5;2018;2;viernes;0
139;19/05/2018;19;5;2018;2;sabado;1
140;20/05/2018;20;5;2018;2;domingo;1
141;21/05/2018;21;5;2018;2;lunes;0
142;22/05/2018;22;5;2018;2;martes;0
143;23/05/2018;23;5;2018;2;miercoles;0
144;24/05/2018;24;5;2018;2;jueves;0
145;25/05/2018;25;5;2018;2;viernes;0
146;26/05/2018;26;5;2018;2;sabado;1
147;27/05/2018;27;5;2018;2;domingo;1
148;28/05/2018;28;5;2018;2;lunes;0
149;29/05/2018;29;5;2018;2;martes;0
150;30/05/2018;30;5;2018;2;miercoles;0
151;31/05/2018;31;5;2018;2;jueves;0
152;01/06/2018;1;6;2018;2;viernes;0
153;02/06/2018;2;6;2018;2;sabado;1
154;03/06/2018;3;6;2018;2;domingo;1
155;04/06/2018;4;6;2018;2;lunes;0
156;05/06/2018;5;6;2018;2;martes;0
157;06/06/2018;6;6;2018;2;miercoles;0
158;07/06/2018;7;6;2018;2;jueves;0
159;08/06/2018;8;6;2018;2;viernes;0
160;09/06/2018;9;6;2018;2;sabado;1
161;10/06/2018;10;6;2018;2;domingo;1
162;11/06/2018;11;6;2018;2;lunes;0
163;12/06/2018;12;6;2018;2;martes;0
164;13/06/2018;13;6;2018;2;miercoles;0
165;14/06/2018;14;6;2018;2;jueves;0
166;15/06/2018;15;6;2018;2;viernes;0
167;16/06/2018;16;6;2018;2;sabado;1
168;17/06/2018;17;6;2018;2;domingo;1
169;18/06/2018;18;6;2018;2;lunes;0
170;19/06/2018;19;6;2018;2;martes;0
171;20/06/2018;20;6;2018;2;miercoles;0
172;21/06/2018;21;6;2018;2;jueves;0
173;22/06/2018;22;6;2018;2;viernes;0
174;23/06/2018;23;6;2018;2;sabado;1
175;24/06/2018;24;6;2018;2;domingo;1
176;25/06/2018;25;6;2018;2;lunes;0
177;26/06/2018;26;6;2018;2;martes;0
178;27/06/2018;27;6;2018;2;miercoles;0
179;28/06/2018;28;6;2018;2;jueves;0
180;29/06/2018;29;6;2018;2;viernes;0
181;30/06/2018;30;6;2018;2;sabado;1
182;01/07/2018;1;7;2018;2;domingo;1
183;02/07/2018;2;7;2018;2;lunes;0
184;03/07/2018;3;7;2018;2;martes;0
185;04/07/2018;4;7;2018;2;miercoles;0
186;05/07/2018;5;7;2018;2;jueves;0
187;06/07/2018;6;7;2018;2;viernes;0
188;07/07/2018;7;7;2018;2;sabado;1
189;08/07/2018;8;7;2018;2;domingo;1
190;09/07/2018;9;7;2018;2;lunes;0
191;10/07/2018;10;7;2018;2;martes;0
192;11/07/2018;11;7;2018;2;miercoles;0
193;12/07/2018;12;7;2018;2;jueves;0
194;13/07/2018;13;7;2018;2;viernes;0
195;14/07/2018;14;7;2018;2;sabado;1
196;15/07/2018;15;7;2018;2;domingo;1
197;16/07/2018;16;7;2018;2;lunes;0
198;17/07/2018;17;7;2018;2;martes;0
199;18/07/2018;18;7;2018;2;miercoles;0
200;19/07/2018;19;7;2018;2;jueves;0
201;20/07/2018;20;7;2018;2;viernes;0
202;21/07/2018;21;7;2018;2;sabado;1
203;22/07/2018;22;7;2018;2;domingo;1
204;23/07/2018;23;7;2018;2;lunes;0
205;24/07/2018;24;7;2018;2;martes;0
206;25/07/2018;25;7;2018;2;miercoles;0
207;26/07/2018;26;7;2018;2;jueves;0
208;27/07/2018;27;7;2018;2;viernes;0
209;28/07/2018;28;7;2018;2;sabado;1
210;29/07/2018;29;7;2018;2;domingo;1
211;30/07/2018;30;7;2018;2;lunes;0
212;31/07/2018;31;7;2018;2;martes;0
213;01/08/2018;1;8;2018;2;miercoles;0
214;02/08/2018;2;8;2018;2;jueves;0
215;03/08/2018;3;8;2018;2;viernes;0
216;04/08/2018;4;8;2018;2;sabado;1
217;05/08/2018;5;8;2018;2;domingo;1
218;06/08/2018;6;8;2018;2;lunes;0
219;07/08/2018;7;8;2018;2;martes;0
220;08/08/2018;8;8;2018;2;miercoles;0
221;09/08/2018;9;8;2018;2;jueves;0
222;10/08/2018;10;8;2018;2;viernes;0
223;11/08/2018;11;8;2018;2;sabado;1
224;12/08/2018;12;8;2018;2;domingo;1
225;13/08/2018;13;8;2018;2;lunes;0
226;14/08/2018;14;8;2018;2;martes;0
227;15/08/2018;15;8;2018;2;miercoles;0
228;16/08/2018;16;8;2018;2;jueves;0
229;17/08/2018;17;8;2018;2;viernes;0
230;18/08/2018;18;8;2018;2;sabado;1
231;19/08/2018;19;8;2018;2;domingo;1
232;20/08/2018;20;8;2018;2;lunes;0
233;21/08/2018;21;8;2018;2;martes;0
234;22/08/2018;22;8;2018;2;miercoles;0
235;23/08/2018;23;8;2018;2;jueves;0
236;24/08/2018;24;8;2018;2;viernes;0
237;25/08/2018;25;8;2018;2;sabado;1
238;26/08/2018;26;8;2018;2;domingo;1
239;27/08/2018;27;8;2018;2;lunes;0
240;28/08/2018;28;8;2018;2;martes;0
241;29/08/2018;29;8;2018;2;miercoles;0
242;30/08/2018;30;8;2018;2;jueves;0
243;31/08/2018;31;8;2018;2;viernes;0
244;01/09/2018;1;9;2018;3;sabado;1
245;02/09/2018;2;9;2018;3;domingo;1
246;03/09/2018;3;9;2018;3;lunes;0
247;04/09/2018;4;9;2018;3;martes;0
248;05/09/2018;5;9;2018;3;miercoles;0
249;06/09/2018;6;9;2018;3;jueves;0
250;07/09/2018;7;9;2018;3;viernes;0
251;08/09/2018;8;9;2018;3;sabado;1
252;09/09/2018;9;9;2018;3;domingo;1
253;10/09/2018;10;9;2018;3;lunes;0
254;11/09/2018;11;9;2018;3;martes;0
255;12/09/2018;12;9;2018;3;miercoles;0
256;13/09/2018;13;9;2018;3;jueves;0
257;14/09/2018;14;9;2018;3;viernes;0
258;15/09/2018;15;9;2018;3;sabado;1
259;16/09/2018;16;9;2018;3;domingo;1
260;17/09/2018;17;9;2018;3;lunes;0
261;18/09/2018;18;9;2018;3;martes;0
262;19/09/2018;19;9;2018;3;miercoles;0
263;20/09/2018;20;9;2018;3;jueves;0
264;21/09/2018;21;9;2018;3;viernes;0
265;22/09/2018;22;9;2018;3;sabado;1
266;23/09/2018;23;9;2018;3;domingo;1
267;24/09/2018;24;9;2018;3;lunes;0
268;25/09/2018;25;9;2018;3;martes;0
269;26/09/2018;26;9;2018;3;miercoles;0
270;27/09/2018;27;9;2018;3;jueves;0
271;28/09/2018;28;9;2018;3;viernes;0
272;29/09/2018;29;9;2018;3;sabado;1
273;30/09/2018;30;9;2018;3;domingo;1
274;01/10/2018;1;10;2018;3;lunes;0
275;02/10/2018;2;10;2018;3;martes;0
276;03/10/2018;3;10;2018;3;miercoles;0
277;04/10/2018;4;10;2018;3;jueves;0
278;05/10/2018;5;10;2018;3;viernes;0
279;06/10/2018;6;10;2018;3;sabado;1
280;07/10/2018;7;10;2018;3;domingo;1
281;08/10/2018;8;10;2018;3;lunes;0
282;09/10/2018;9;10;2018;3;martes;0
283;10/10/2018;10;10;2018;3;miercoles;0
284;11/10/2018;11;10;2018;3;jueves;0
285;12/10/2018;12;10;2018;3;viernes;0
286;13/10/2018;13;10;2018;3;sabado;1
287;14/10/2018;14;10;2018;3;domingo;1
288;15/10/2018;15;10;2018;3;lunes;0
289;16/10/2018;16;10;2018;3;martes;0
290;17/10/2018;17;10;2018;3;miercoles;0
291;18/10/2018;18;10;2018;3;jueves;0
292;19/10/2018;19;10;2018;3;viernes;0
293;20/10/2018;20;10;2018;3;sabado;1
294;21/10/2018;21;10;2018;3;domingo;1
295;22/10/2018;22;10;2018;3;lunes;0
296;23/10/2018;23;10;2018;3;martes;0
297;24/10/2018;24;10;2018;3;miercoles;0
298;25/10/2018;25;10;2018;3;jueves;0
299;26/10/2018;26;10;2018;3;viernes;0
300;27/10/2018;27;10;2018;3;sabado;1
301;28/10/2018;28;10;2018;3;domingo;1
302;29/10/2018;29;10;2018;3;lunes;0
303;30/10/2018;30;10;2018;3;martes;0
304;31/10/2018;31;10;2018;3;miercoles;0
305;01/11/2018;1;11;2018;3;jueves;0
306;02/11/2018;2;11;2018;3;viernes;0
307;03/11/2018;3;11;2018;3;sabado;1
308;04/11/2018;4;11;2018;3;domingo;1
309;05/11/2018;5;11;2018;3;lunes;0
310;06/11/2018;6;11;2018;3;martes;0
311;07/11/2018;7;11;2018;3;miercoles;0
312;08/11/2018;8;11;2018;3;jueves;0
313;09/11/2018;9;11;2018;3;viernes;0
314;10/11/2018;10;11;2018;3;sabado;1
315;11/11/2018;11;11;2018;3;domingo;1
316;12/11/2018;12;11;2018;3;lunes;0
317;13/11/2018;13;11;2018;3;martes;0
318;14/11/2018;14;11;2018;3;miercoles;0
319;15/11/2018;15;11;2018;3;jueves;0
320;16/11/2018;16;11;2018;3;viernes;0
321;17/11/2018;17;11;2018;3;sabado;1
322;18/11/2018;18;11;2018;3;domingo;1
323;19/11/2018;19;11;2018;3;lunes;0
324;20/11/2018;20;11;2018;3;martes;0
325;21/11/2018;21;11;2018;3;miercoles;0
326;22/11/2018;22;11;2018;3;jueves;0
327;23/11/2018;23;11;2018;3;viernes;0
328;24/11/2018;24;11;2018;3;sabado;1
329;25/11/2018;25;11;2018;3;domingo;1
330;26/11/2018;26;11;2018;3;lunes;0
331;27/11/2018;27;11;2018;3;martes;0
332;28/11/2018;28;11;2018;3;miercoles;0
333;29/11/2018;29;11;2018;3;jueves;0
334;30/11/2018;30;11;2018;3;viernes;0
335;01/12/2018;1;12;2018;3;sabado;1
336;02/12/2018;2;12;2018;3;domingo;1
337;03/12/2018;3;12;2018;3;lunes;0
338;04/12/2018;4;12;2018;3;martes;0
339;05/12/2018;5;12;2018;3;miercoles;0
340;06/12/2018;6;12;2018;3;jueves;0
341;07/12/2018;7;12;2018;3;viernes;0
342;08/12/2018;8;12;2018;3;sabado;1
343;09/12/2018;9;12;2018;3;domingo;1
344;10/12/2018;10;12;2018;3;lunes;0
345;11/12/2018;11;12;2018;3;martes;0
346;12/12/2018;12;12;2018;3;miercoles;0
347;13/12/2018;13;12;2018;3;jueves;0
348;14/12/2018;14;12;2018;3;viernes;0
349;15/12/2018;15;12;2018;3;sabado;1
350;16/12/2018;16;12;2018;3;domingo;1
351;17/12/2018;17;12;2018;3;lunes;0
352;18/12/2018;18;12;2018;3;martes;0
353;19/12/2018;19;12;2018;3;miercoles;0
354;20/12/2018;20;12;2018;3;jueves;0
355;21/12/2018;21;12;2018;3;viernes;0
356;22/12/2018;22;12;2018;3;sabado;1
357;23/12/2018;23;12;2018;3;domingo;1
358;24/12/2018;24;12;2018;3;lunes;0
359;25/12/2018;25;12;2018;3;martes;0
360;26/12/2018;26;12;2018;3;miercoles;0
361;27/12/2018;27;12;2018;3;jueves;0
362;28/12/2018;28;12;2018;3;viernes;0
363;29/12/2018;29;12;2018;3;sabado;1
364;30/12/2018;30;12;2018;3;domingo;1
365;31/12/2018;31;12;2018;3;lunes;0
366;01/01/2019;1;1;2019;1;martes;0
367;02/01/2019;2;1;2019;1;miercoles;0
368;03/01/2019;3;1;2019;1;jueves;0
369;04/01/2019;4;1;2019;1;viernes;0
370;05/01/2019;5;1;2019;1;sabado;1
371;06/01/2019;6;1;2019;1;domingo;1
372;07/01/2019;7;1;2019;1;lunes;0
373;08/01/2019;8;1;2019;1;martes;0
374;09/01/2019;9;1;2019;1;miercoles;0
375;10/01/2019;10;1;2019;1;jueves;0
376;11/01/2019;11;1;2019;1;viernes;0
377;12/01/2019;12;1;2019;1;sabado;1
378;13/01/2019;13;1;2019;1;domingo;1
379;14/01/2019;14;1;2019;1;lunes;0
380;15/01/2019;15;1;2019;1;martes;0
381;16/01/2019;16;1;2019;1;miercoles;0
382;17/01/2019;17;1;2019;1;jueves;0
383;18/01/2019;18;1;2019;1;viernes;0
384;19/01/2019;19;1;2019;1;sabado;1
385;20/01/2019;20;1;2019;1;domingo;1
386;21/01/2019;21;1;2019;1;lunes;0
387;22/01/2019;22;1;2019;1;martes;0
388;23/01/2019;23;1;2019;1;miercoles;0
389;24/01/2019;24;1;2019;1;jueves;0
390;25/01/2019;25;1;2019;1;viernes;0
391;26/01/2019;26;1;2019;1;sabado;1
392;27/01/2019;27;1;2019;1;domingo;1
393;28/01/2019;28;1;2019;1;lunes;0
394;29/01/2019;29;1;2019;1;martes;0
395;30/01/2019;30;1;2019;1;miercoles;0
396;31/01/2019;31;1;2019;1;jueves;0
397;01/02/2019;1;2;2019;1;viernes;0
398;02/02/2019;2;2;2019;1;sabado;1
399;03/02/2019;3;2;2019;1;domingo;1
400;04/02/2019;4;2;2019;1;lunes;0
401;05/02/2019;5;2;2019;1;martes;0
402;06/02/2019;6;2;2019;1;miercoles;0
403;07/02/2019;7;2;2019;1;jueves;0
404;08/02/2019;8;2;2019;1;viernes;0
405;09/02/2019;9;2;2019;1;sabado;1
406;10/02/2019;10;2;2019;1;domingo;1
407;11/02/2019;11;2;2019;1;lunes;0
408;12/02/2019;12;2;2019;1;martes;0
409;13/02/2019;13;2;2019;1;miercoles;0
410;14/02/2019;14;2;2019;1;jueves;0
411;15/02/2019;15;2;2019;1;viernes;0
412;16/02/2019;16;2;2019;1;sabado;1
413;17/02/2019;17;2;2019;1;domingo;1
414;18/02/2019;18;2;2019;1;lunes;0
415;19/02/2019;19;2;2019;1;martes;0
416;20/02/2019;20;2;2019;1;miercoles;0
417;21/02/2019;21;2;2019;1;jueves;0
418;22/02/2019;22;2;2019;1;viernes;0
419;23/02/2019;23;2;2019;1;sabado;1
420;24/02/2019;24;2;2019;1;domingo;1
421;25/02/2019;25;2;2019;1;lunes;0
422;26/02/2019;26;2;2019;1;martes;0
423;27/02/2019;27;2;2019;1;miercoles;0
424;28/02/2019;28;2;2019;1;jueves;0
425;01/03/2019;1;3;2019;1;viernes;0
426;02/03/2019;2;3;2019;1;sabado;1
427;03/03/2019;3;3;2019;1;domingo;1
428;04/03/2019;4;3;2019;1;lunes;0
429;05/03/2019;5;3;2019;1;martes;0
430;06/03/2019;6;3;2019;1;miercoles;0
431;07/03/2019;7;3;2019;1;jueves;0
432;08/03/2019;8;3;2019;1;viernes;0
433;09/03/2019;9;3;2019;1;sabado;1
434;10/03/2019;10;3;2019;1;domingo;1
435;11/03/2019;11;3;2019;1;lunes;0
436;12/03/2019;12;3;2019;1;martes;0
437;13/03/2019;13;3;2019;1;miercoles;0
438;14/03/2019;14;3;2019;1;jueves;0
439;15/03/2019;15;3;2019;1;viernes;0
440;16/03/2019;16;3;2019;1;sabado;1
441;17/03/2019;17;3;2019;1;domingo;1
442;18/03/2019;18;3;2019;1;lunes;0
443;19/03/2019;19;3;2019;1;martes;0
444;20/03/2019;20;3;2019;1;miercoles;0
445;21/03/2019;21;3;2019;1;jueves;0
446;22/03/2019;22;3;2019;1;viernes;0
447;23/03/2019;23;3;2019;1;sabado;1
448;24/03/2019;24;3;2019;1;domingo;1
449;25/03/2019;25;3;2019;1;lunes;0
450;26/03/2019;26;3;2019;1;martes;0
451;27/03/2019;27;3;2019;1;miercoles;0
452;28/03/2019;28;3;2019;1;jueves;0
453;29/03/2019;29;3;2019;1;viernes;0
454;30/03/2019;30;3;2019;1;sabado;1
455;31/03/2019;31;3;2019;1;domingo;1
456;01/04/2019;1;4;2019;1;lunes;0
457;02/04/2019;2;4;2019;1;martes;0
458;03/04/2019;3;4;2019;1;miercoles;0
459;04/04/2019;4;4;2019;1;jueves;0
460;05/04/2019;5;4;2019;1;viernes;0
461;06/04/2019;6;4;2019;1;sabado;1
462;07/04/2019;7;4;2019;1;domingo;1
463;08/04/2019;8;4;2019;1;lunes;0
464;09/04/2019;9;4;2019;1;martes;0
465;10/04/2019;10;4;2019;1;miercoles;0
466;11/04/2019;11;4;2019;1;jueves;0
467;12/04/2019;12;4;2019;1;viernes;0
468;13/04/2019;13;4;2019;1;sabado;1
469;14/04/2019;14;4;2019;1;domingo;1
470;15/04/2019;15;4;2019;1;lunes;0
471;16/04/2019;16;4;2019;1;martes;0
472;17/04/2019;17;4;2019;1;miercoles;0
473;18/04/2019;18;4;2019;1;jueves;0
474;19/04/2019;19;4;2019;1;viernes;0
475;20/04/2019;20;4;2019;1;sabado;1
476;21/04/2019;21;4;2019;1;domingo;1
477;22/04/2019;22;4;2019;1;lunes;0
478;23/04/2019;23;4;2019;1;martes;0
479;24/04/2019;24;4;2019;1;miercoles;0
480;25/04/2019;25;4;2019;1;jueves;0
481;26/04/2019;26;4;2019;1;viernes;0
482;27/04/2019;27;4;2019;1;sabado;1
483;28/04/2019;28;4;2019;1;domingo;1
484;29/04/2019;29;4;2019;1;lunes;0
485;30/04/2019;30;4;2019;1;martes;0
486;01/05/2019;1;5;2019;2;miercoles;0
487;02/05/2019;2;5;2019;2;jueves;0
488;03/05/2019;3;5;2019;2;viernes;0
489;04/05/2019;4;5;2019;2;sabado;1
490;05/05/2019;5;5;2019;2;domingo;1
491;06/05/2019;6;5;2019;2;lunes;0
492;07/05/2019;7;5;2019;2;martes;0
493;08/05/2019;8;5;2019;2;miercoles;0
